gene,name,bp
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5747>,"PTK2, FADK, FAK, FAK1, FRNK, PPP1R71, p125FAK, pp125FAK; protein tyrosine kinase 2 (EC:2.7.10.2); K05725 focal adhesion kinase 1 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5747>,"PTK2, FADK, FAK, FAK1, FRNK, PPP1R71, p125FAK, pp125FAK; protein tyrosine kinase 2 (EC:2.7.10.2); K05725 focal adhesion kinase 1 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5747>,"PTK2, FADK, FAK, FAK1, FRNK, PPP1R71, p125FAK, pp125FAK; protein tyrosine kinase 2 (EC:2.7.10.2); K05725 focal adhesion kinase 1 [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_581>,"BAX, BCL2L4; BCL2-associated X protein; K02159 apoptosis regulator BAX",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_581>,"BAX, BCL2L4; BCL2-associated X protein; K02159 apoptosis regulator BAX",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_581>,"BAX, BCL2L4; BCL2-associated X protein; K02159 apoptosis regulator BAX",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_581>,"BAX, BCL2L4; BCL2-associated X protein; K02159 apoptosis regulator BAX",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_581>,"BAX, BCL2L4; BCL2-associated X protein; K02159 apoptosis regulator BAX",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5879>,"RAC1, Rac-1, TC-25, p21-Rac1; ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1); K04392 Ras-related C3 botulinum toxin substrate 1",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5879>,"RAC1, Rac-1, TC-25, p21-Rac1; ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1); K04392 Ras-related C3 botulinum toxin substrate 1",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5880>,"RAC2, EN-7, Gx, HSPC022, p21-Rac2; ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2); K07860 Ras-related C3 botulinum toxin substrate 2",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5885>,"RAD21, CDLS4, HR21, HRAD21, MCD1, NXP1, SCC1, hHR21; RAD21 homolog (S. pombe); K06670 cohesin complex subunit SCC1",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5894>,"RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf; Raf-1 proto-oncogene, serine/threonine kinase (EC:2.7.11.1); K04366 RAF proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5894>,"RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf; Raf-1 proto-oncogene, serine/threonine kinase (EC:2.7.11.1); K04366 RAF proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5894>,"RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf; Raf-1 proto-oncogene, serine/threonine kinase (EC:2.7.11.1); K04366 RAF proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5894>,"RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf; Raf-1 proto-oncogene, serine/threonine kinase (EC:2.7.11.1); K04366 RAF proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5894>,"RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf; Raf-1 proto-oncogene, serine/threonine kinase (EC:2.7.11.1); K04366 RAF proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5899>,RALB; v-ral simian leukemia viral oncogene homolog B; K07835 Ras-related protein Ral-B,<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5908>,"RAP1B, K-REV, RAL1B; RAP1B, member of RAS oncogene family; K07836 Ras-related protein Rap-1B",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5914>,"RARA, NR1B1, RAR; retinoic acid receptor, alpha; K08527 retinoic acid receptor alpha",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5914>,"RARA, NR1B1, RAR; retinoic acid receptor, alpha; K08527 retinoic acid receptor alpha",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5914>,"RARA, NR1B1, RAR; retinoic acid receptor, alpha; K08527 retinoic acid receptor alpha",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5914>,"RARA, NR1B1, RAR; retinoic acid receptor, alpha; K08527 retinoic acid receptor alpha",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5915>,"RARB, HAP, MCOPS12, NR1B2, RRB2; retinoic acid receptor, beta; K08528 retinoic acid receptor beta",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5915>,"RARB, HAP, MCOPS12, NR1B2, RRB2; retinoic acid receptor, beta; K08528 retinoic acid receptor beta",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5915>,"RARB, HAP, MCOPS12, NR1B2, RRB2; retinoic acid receptor, beta; K08528 retinoic acid receptor beta",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5915>,"RARB, HAP, MCOPS12, NR1B2, RRB2; retinoic acid receptor, beta; K08528 retinoic acid receptor beta",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5923>,"RASGRF1, CDC25, CDC25L, GNRP, GRF1, GRF55, H-GRF55, PP13187, ras-GRF1; Ras protein-specific guanine nucleotide-releasing factor 1; K04349 Ras-specific guanine nucleotide-releasing factor 1",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5924>,"RASGRF2, GRF2, RAS-GRF2; Ras protein-specific guanine nucleotide-releasing factor 2; K12326 Ras-specific guanine nucleotide-releasing factor 2",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5925>,"RB1, OSRC, PPP1R130, RB, p105-Rb, pRb, pp110; retinoblastoma 1; K06618 retinoblastoma-associated protein",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_595>,"CCND1, BCL1, D11S287E, PRAD1, U21B31; cyclin D1; K04503 cyclin D1",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_596>,"BCL2, Bcl-2, PPP1R50; B-cell CLL/lymphoma 2; K02161 apoptosis regulator BCL-2",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_596>,"BCL2, Bcl-2, PPP1R50; B-cell CLL/lymphoma 2; K02161 apoptosis regulator BCL-2",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_596>,"BCL2, Bcl-2, PPP1R50; B-cell CLL/lymphoma 2; K02161 apoptosis regulator BCL-2",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_596>,"BCL2, Bcl-2, PPP1R50; B-cell CLL/lymphoma 2; K02161 apoptosis regulator BCL-2",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_596>,"BCL2, Bcl-2, PPP1R50; B-cell CLL/lymphoma 2; K02161 apoptosis regulator BCL-2",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_596>,"BCL2, Bcl-2, PPP1R50; B-cell CLL/lymphoma 2; K02161 apoptosis regulator BCL-2",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5970>,"RELA, NFKB3, p65; v-rel avian reticuloendotheliosis viral oncogene homolog A; K04735 transcription factor p65",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_5970>,"RELA, NFKB3, p65; v-rel avian reticuloendotheliosis viral oncogene homolog A; K04735 transcription factor p65",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_598>,"BCL2L1, BCL-XL/S, BCL2L, BCLX, BCLXL, BCLXS, Bcl-X, PPP1R52, bcl-xL, bcl-xS; BCL2-like 1; K04570 BCL2-like 1 (apoptosis regulator Bcl-X)",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_598>,"BCL2L1, BCL-XL/S, BCL2L, BCLX, BCLXL, BCLXS, Bcl-X, PPP1R52, bcl-xL, bcl-xS; BCL2-like 1; K04570 BCL2-like 1 (apoptosis regulator Bcl-X)",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_598>,"BCL2L1, BCL-XL/S, BCL2L, BCLX, BCLXL, BCLXS, Bcl-X, PPP1R52, bcl-xL, bcl-xS; BCL2-like 1; K04570 BCL2-like 1 (apoptosis regulator Bcl-X)",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_598>,"BCL2L1, BCL-XL/S, BCL2L, BCLX, BCLXL, BCLXS, Bcl-X, PPP1R52, bcl-xL, bcl-xS; BCL2-like 1; K04570 BCL2-like 1 (apoptosis regulator Bcl-X)",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_598>,"BCL2L1, BCL-XL/S, BCL2L, BCLX, BCLXL, BCLXS, Bcl-X, PPP1R52, bcl-xL, bcl-xS; BCL2-like 1; K04570 BCL2-like 1 (apoptosis regulator Bcl-X)",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_598>,"BCL2L1, BCL-XL/S, BCL2L, BCLX, BCLXL, BCLXS, Bcl-X, PPP1R52, bcl-xL, bcl-xS; BCL2-like 1; K04570 BCL2-like 1 (apoptosis regulator Bcl-X)",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6194>,"RPS6, S6; ribosomal protein S6; K02991 small subunit ribosomal protein S6e",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6194>,"RPS6, S6; ribosomal protein S6; K02991 small subunit ribosomal protein S6e",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6198>,"RPS6KB1, PS6K, S6K, S6K-beta-1, S6K1, STK14A, p70_S6KA, p70(S6K)-alpha, p70-S6K, p70-alpha; ribosomal protein S6 kinase, 70kDa, polypeptide 1 (EC:2.7.11.1); K04688 p70 ribosomal S6 kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6198>,"RPS6KB1, PS6K, S6K, S6K-beta-1, S6K1, STK14A, p70_S6KA, p70(S6K)-alpha, p70-S6K, p70-alpha; ribosomal protein S6 kinase, 70kDa, polypeptide 1 (EC:2.7.11.1); K04688 p70 ribosomal S6 kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6237>,RRAS; related RAS viral (r-ras) oncogene homolog; K07829 Ras-related protein R-Ras,<http://www.geneontology.org/go#GO_0045766>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_637>,"BID, FP497; BH3 interacting domain death agonist; K04726 BH3 interacting domain death agonist",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_637>,"BID, FP497; BH3 interacting domain death agonist; K04726 BH3 interacting domain death agonist",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_637>,"BID, FP497; BH3 interacting domain death agonist; K04726 BH3 interacting domain death agonist",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_637>,"BID, FP497; BH3 interacting domain death agonist; K04726 BH3 interacting domain death agonist",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6416>,"MAP2K4, JNKK, JNKK1, MAPKK4, MEK4, MKK4, PRKMK4, SAPKK-1, SAPKK1, SEK1, SERK1, SKK1; mitogen-activated protein kinase kinase 4 (EC:2.7.12.2); K04430 mitogen-activated protein kinase kinase 4 [EC:2.7.12.2]",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6416>,"MAP2K4, JNKK, JNKK1, MAPKK4, MEK4, MKK4, PRKMK4, SAPKK-1, SAPKK1, SEK1, SERK1, SKK1; mitogen-activated protein kinase kinase 4 (EC:2.7.12.2); K04430 mitogen-activated protein kinase kinase 4 [EC:2.7.12.2]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6446>,"SGK1, SGK; serum/glucocorticoid regulated kinase 1 (EC:2.7.11.1); K13302 serum/glucocorticoid-regulated kinase 1 [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6446>,"SGK1, SGK; serum/glucocorticoid regulated kinase 1 (EC:2.7.11.1); K13302 serum/glucocorticoid-regulated kinase 1 [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6446>,"SGK1, SGK; serum/glucocorticoid regulated kinase 1 (EC:2.7.11.1); K13302 serum/glucocorticoid-regulated kinase 1 [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6464>,"SHC1, SHC, SHCA; SHC (Src homology 2 domain containing) transforming protein 1; K06279 SHC- transforming protein 1",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6464>,"SHC1, SHC, SHCA; SHC (Src homology 2 domain containing) transforming protein 1; K06279 SHC- transforming protein 1",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6464>,"SHC1, SHC, SHCA; SHC (Src homology 2 domain containing) transforming protein 1; K06279 SHC- transforming protein 1",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6469>,"SHH, HHG1, HLP3, HPE3, MCOPCB5, SMMCI, TPT, TPTPS; sonic hedgehog; K11988 sonic hedgehog",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6469>,"SHH, HHG1, HLP3, HPE3, MCOPCB5, SMMCI, TPT, TPTPS; sonic hedgehog; K11988 sonic hedgehog",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6469>,"SHH, HHG1, HLP3, HPE3, MCOPCB5, SMMCI, TPT, TPTPS; sonic hedgehog; K11988 sonic hedgehog",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6469>,"SHH, HHG1, HLP3, HPE3, MCOPCB5, SMMCI, TPT, TPTPS; sonic hedgehog; K11988 sonic hedgehog",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6469>,"SHH, HHG1, HLP3, HPE3, MCOPCB5, SMMCI, TPT, TPTPS; sonic hedgehog; K11988 sonic hedgehog",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6469>,"SHH, HHG1, HLP3, HPE3, MCOPCB5, SMMCI, TPT, TPTPS; sonic hedgehog; K11988 sonic hedgehog",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_650>,"BMP2, BDA2, BMP2A; bone morphogenetic protein 2; K04662 bone morphogenetic protein 2/4",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_650>,"BMP2, BDA2, BMP2A; bone morphogenetic protein 2; K04662 bone morphogenetic protein 2/4",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6502>,"SKP2, FBL1, FBXL1, FLB1, p45; S-phase kinase-associated protein 2, E3 ubiquitin protein ligase; K03875 F-box and leucine-rich repeat protein 1 (S-phase kinase-associated protein 2)",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6502>,"SKP2, FBL1, FBXL1, FLB1, p45; S-phase kinase-associated protein 2, E3 ubiquitin protein ligase; K03875 F-box and leucine-rich repeat protein 1 (S-phase kinase-associated protein 2)",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_652>,"BMP4, BMP2B, BMP2B1, MCOPS6, OFC11, ZYME; bone morphogenetic protein 4; K04662 bone morphogenetic protein 2/4",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_652>,"BMP4, BMP2B, BMP2B1, MCOPS6, OFC11, ZYME; bone morphogenetic protein 4; K04662 bone morphogenetic protein 2/4",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_652>,"BMP4, BMP2B, BMP2B1, MCOPS6, OFC11, ZYME; bone morphogenetic protein 4; K04662 bone morphogenetic protein 2/4",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_652>,"BMP4, BMP2B, BMP2B1, MCOPS6, OFC11, ZYME; bone morphogenetic protein 4; K04662 bone morphogenetic protein 2/4",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_652>,"BMP4, BMP2B, BMP2B1, MCOPS6, OFC11, ZYME; bone morphogenetic protein 4; K04662 bone morphogenetic protein 2/4",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6608>,"SMO, FZD11, Gx, SMOH; smoothened, frizzled class receptor; K06226 smoothened",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6608>,"SMO, FZD11, Gx, SMOH; smoothened, frizzled class receptor; K06226 smoothened",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6654>,"SOS1, GF1, GGF1, GINGF, HGF, NS4; son of sevenless homolog 1 (Drosophila); K03099 son of sevenless",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6655>,SOS2; son of sevenless homolog 2 (Drosophila); K03099 son of sevenless,<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6714>,"SRC, ASV, SRC1, c-SRC, p60-Src; SRC proto-oncogene, non-receptor tyrosine kinase (EC:2.7.10.2); K05704 tyrosine-protein kinase Src [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6714>,"SRC, ASV, SRC1, c-SRC, p60-Src; SRC proto-oncogene, non-receptor tyrosine kinase (EC:2.7.10.2); K05704 tyrosine-protein kinase Src [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6714>,"SRC, ASV, SRC1, c-SRC, p60-Src; SRC proto-oncogene, non-receptor tyrosine kinase (EC:2.7.10.2); K05704 tyrosine-protein kinase Src [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6714>,"SRC, ASV, SRC1, c-SRC, p60-Src; SRC proto-oncogene, non-receptor tyrosine kinase (EC:2.7.10.2); K05704 tyrosine-protein kinase Src [EC:2.7.10.2]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_672>,"BRCA1, BRCAI, BRCC1, BROVCA1, IRIS, PNCA4, PPP1R53, PSCP, RNF53; breast cancer 1, early onset; K10605 breast cancer type 1 susceptibility protein",<http://www.geneontology.org/go#GO_0045766>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_672>,"BRCA1, BRCAI, BRCC1, BROVCA1, IRIS, PNCA4, PPP1R53, PSCP, RNF53; breast cancer 1, early onset; K10605 breast cancer type 1 susceptibility protein",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_672>,"BRCA1, BRCAI, BRCC1, BROVCA1, IRIS, PNCA4, PPP1R53, PSCP, RNF53; breast cancer 1, early onset; K10605 breast cancer type 1 susceptibility protein",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_672>,"BRCA1, BRCAI, BRCC1, BROVCA1, IRIS, PNCA4, PPP1R53, PSCP, RNF53; breast cancer 1, early onset; K10605 breast cancer type 1 susceptibility protein",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_673>,"BRAF, B-RAF1, BRAF1, NS7, RAFB1; B-Raf proto-oncogene, serine/threonine kinase (EC:2.7.11.1); K04365 B-Raf proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_673>,"BRAF, B-RAF1, BRAF1, NS7, RAFB1; B-Raf proto-oncogene, serine/threonine kinase (EC:2.7.11.1); K04365 B-Raf proto-oncogene serine/threonine-protein kinase [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_675>,"BRCA2, BRCC2, BROVCA2, FACD, FAD, FAD1, FANCD, FANCD1, GLM3, PNCA2; breast cancer 2, early onset; K08775 breast cancer 2 susceptibility protein",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6772>,"STAT1, CANDF7, IMD31A, IMD31B, IMD31C, ISGF-3, STAT91; signal transducer and activator of transcription 1, 91kDa; K11220 signal transducer and activator of transcription 1",<http://www.geneontology.org/go#GO_0016525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6772>,"STAT1, CANDF7, IMD31A, IMD31B, IMD31C, ISGF-3, STAT91; signal transducer and activator of transcription 1, 91kDa; K11220 signal transducer and activator of transcription 1",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6772>,"STAT1, CANDF7, IMD31A, IMD31B, IMD31C, ISGF-3, STAT91; signal transducer and activator of transcription 1, 91kDa; K11220 signal transducer and activator of transcription 1",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_6772>,"STAT1, CANDF7, IMD31A, IMD31B, IMD31C, ISGF-3, STAT91; signal transducer and activator of transcription 1, 91kDa; K11220 signal transducer and activator of transcription 1",<http://www.geneontology.org/go#GO_0042981>
